"","time","time_month","time_week","car","renter","score_numeric","score","source"
"94404","2020-01-24",1,4,8926,23519,4,"WEAK_POSITIVE","ANDROID"
"94405","2020-01-02",1,1,8926,16176,5,"STRONG_POSITIVE","IOS"
"94406","2020-01-14",1,2,8926,30598,5,"STRONG_POSITIVE","IOS"
"94407","2020-01-09",1,2,8926,10913,5,"STRONG_POSITIVE","ANDROID"
"94408","2020-01-25",1,4,8926,25617,5,"STRONG_POSITIVE","IOS"
"94409","2020-01-03",1,1,8926,35667,5,"STRONG_POSITIVE","ANDROID"
"94410","2020-01-16",1,3,8926,21715,4,"WEAK_POSITIVE","IOS"
"94411","2020-01-20",1,3,8926,20000,5,"STRONG_POSITIVE","ANDROID"
"94412","2020-01-11",1,2,8926,30613,5,"STRONG_POSITIVE","IOS"
"94413","2020-02-07",2,6,8926,30613,5,"STRONG_POSITIVE","IOS"
"94414","2020-01-05",1,1,8926,28589,5,"STRONG_POSITIVE","ANDROID"
"94415","2020-01-19",1,3,8926,45022,4,"WEAK_POSITIVE","IOS"
"94416","2020-02-06",2,6,8926,45022,4,"WEAK_POSITIVE","IOS"
"94417","2020-01-22",1,4,8926,16176,5,"STRONG_POSITIVE","IOS"
"94418","2020-01-18",1,3,8926,20000,5,"STRONG_POSITIVE","ANDROID"
"94419","2020-01-25",1,4,8926,17286,5,"STRONG_POSITIVE","IOS"
"94420","2020-02-01",2,5,8926,45358,5,"STRONG_POSITIVE","IOS"
"94421","2020-01-21",1,3,8926,45022,4,"WEAK_POSITIVE","IOS"
"94422","2020-01-13",1,2,8926,45022,4,"WEAK_POSITIVE","IOS"
"94423","2020-01-08",1,2,8926,15839,5,"STRONG_POSITIVE","IOS"
"94424","2020-01-18",1,3,8926,30613,4,"WEAK_POSITIVE","IOS"
"94425","2020-01-02",1,1,8926,27898,2,"WEAK_NEGATIVE","IOS"
"94426","2020-01-17",1,3,8926,38431,5,"STRONG_POSITIVE","IOS"
"94427","2020-01-12",1,2,8926,30613,5,"STRONG_POSITIVE","IOS"
"94428","2020-01-15",1,3,8926,45022,4,"WEAK_POSITIVE","IOS"
"94429","2020-01-25",1,4,8926,15839,5,"STRONG_POSITIVE","IOS"
"94430","2020-01-12",1,2,8926,28589,5,"STRONG_POSITIVE","ANDROID"
"94431","2020-02-08",2,6,8926,17286,4,"WEAK_POSITIVE","IOS"
"94432","2020-01-23",1,4,8926,44629,5,"STRONG_POSITIVE","IOS"
"94433","2020-02-04",2,5,8926,30613,5,"STRONG_POSITIVE","IOS"
"94434","2020-01-10",1,2,8926,45022,4,"WEAK_POSITIVE","IOS"
"94435","2020-01-16",1,3,8926,48701,5,"STRONG_POSITIVE","ANDROID"
"94436","2020-01-22",1,4,8926,45022,4,"WEAK_POSITIVE","IOS"
"94437","2020-01-11",1,2,8926,33255,4,"WEAK_POSITIVE","ANDROID"
"94438","2020-01-16",1,3,8926,45022,4,"WEAK_POSITIVE","IOS"
"94439","2020-02-18",2,7,8926,38431,4,"WEAK_POSITIVE","IOS"
"94440","2020-05-07",5,19,8927,26345,5,"STRONG_POSITIVE","IOS"
"94441","2020-02-01",2,5,8927,27422,5,"STRONG_POSITIVE","ANDROID"
"94442","2020-01-16",1,3,8927,36663,5,"STRONG_POSITIVE","IOS"
"94443","2020-02-14",2,7,8927,36833,5,"STRONG_POSITIVE","ANDROID"
"94444","2020-05-11",5,19,8927,26345,5,"STRONG_POSITIVE","IOS"
"94445","2020-04-29",4,18,8927,44044,5,"STRONG_POSITIVE","ANDROID"
"94446","2020-03-21",3,12,8927,26345,5,"STRONG_POSITIVE","IOS"
"94447","2020-05-26",5,21,8927,26345,5,"STRONG_POSITIVE","IOS"
"94448","2020-05-25",5,21,8927,22228,5,"STRONG_POSITIVE","ANDROID"
"94449","2020-01-16",1,3,8928,22599,5,"STRONG_POSITIVE","IOS"
"94450","2020-03-05",3,10,8928,16108,5,"STRONG_POSITIVE","IOS"
"94451","2020-02-06",2,6,8928,26800,5,"STRONG_POSITIVE","ANDROID"
"94452","2020-01-23",1,4,8928,17520,5,"STRONG_POSITIVE","IOS"
"94453","2020-01-22",1,4,8928,5309,5,"STRONG_POSITIVE","ANDROID"
"94454","2020-02-09",2,6,8928,31206,5,"STRONG_POSITIVE","ANDROID"
"94455","2020-03-04",3,10,8928,26800,2,"WEAK_NEGATIVE","ANDROID"
"94456","2020-01-12",1,2,8928,23265,5,"STRONG_POSITIVE","IOS"
"94457","2020-05-07",5,19,8928,45141,5,"STRONG_POSITIVE","IOS"
"94458","2020-01-18",1,3,8928,34487,5,"STRONG_POSITIVE","IOS"
"94459","2020-02-01",2,5,8928,26800,5,"STRONG_POSITIVE","ANDROID"
"94460","2020-05-01",5,18,8928,47740,5,"STRONG_POSITIVE","IOS"
"94461","2020-04-08",4,15,8928,27667,5,"STRONG_POSITIVE","IOS"
"94462","2020-04-23",4,17,8928,41064,5,"STRONG_POSITIVE","IOS"
"94463","2020-03-27",3,13,8928,35352,5,"STRONG_POSITIVE","IOS"
"94464","2020-05-03",5,18,8928,24589,5,"STRONG_POSITIVE","IOS"
"94465","2020-02-13",2,7,8928,33816,5,"STRONG_POSITIVE","IOS"
"94466","2020-02-11",2,6,8928,34426,4,"WEAK_POSITIVE","ANDROID"
"94467","2020-04-03",4,14,8928,17303,5,"STRONG_POSITIVE","IOS"
"94468","2020-04-10",4,15,8928,41064,5,"STRONG_POSITIVE","IOS"
"94469","2020-03-15",3,11,8928,26800,4,"WEAK_POSITIVE","ANDROID"
"94470","2020-05-09",5,19,8928,45141,5,"STRONG_POSITIVE","IOS"
"94471","2020-02-28",2,9,8928,24608,4,"WEAK_POSITIVE","ANDROID"
"94472","2020-03-18",3,12,8928,26800,1,"STRONG_NEGATIVE","ANDROID"
"94473","2020-01-31",1,5,8928,39334,4,"WEAK_POSITIVE","IOS"
"94474","2020-02-26",2,9,8928,21436,5,"STRONG_POSITIVE","ANDROID"
"94475","2020-02-09",2,6,8928,31206,5,"STRONG_POSITIVE","ANDROID"
"94476","2020-04-17",4,16,8928,41064,5,"STRONG_POSITIVE","IOS"
"94477","2020-01-30",1,5,8928,17520,5,"STRONG_POSITIVE","IOS"
"94478","2020-04-01",4,14,8928,26800,4,"WEAK_POSITIVE","ANDROID"
"94479","2020-02-13",2,7,8928,26800,5,"STRONG_POSITIVE","ANDROID"
"94480","2020-03-31",3,13,8928,17303,5,"STRONG_POSITIVE","IOS"
"94481","2020-05-13",5,20,8928,45141,5,"STRONG_POSITIVE","IOS"
"94482","2020-02-28",2,9,8928,43900,2,"WEAK_NEGATIVE","IOS"
"94483","2020-01-27",1,4,8928,24608,4,"WEAK_POSITIVE","ANDROID"
"94484","2020-03-30",3,13,8928,17303,5,"STRONG_POSITIVE","IOS"
"94485","2020-03-01",3,9,8928,17303,5,"STRONG_POSITIVE","IOS"
"94486","2020-04-01",4,14,8928,26800,1,"STRONG_NEGATIVE","ANDROID"
"94487","2020-01-18",1,3,8928,34816,2,"WEAK_NEGATIVE","ANDROID"
"94488","2020-01-07",1,1,8928,32935,5,"STRONG_POSITIVE","ANDROID"
"94489","2020-02-13",2,7,8928,35625,4,"WEAK_POSITIVE","IOS"
"94490","2020-05-07",5,19,8928,45141,5,"STRONG_POSITIVE","IOS"
"94491","2020-01-28",1,4,8928,45375,5,"STRONG_POSITIVE","IOS"
"94492","2020-02-22",2,8,8928,23921,4,"WEAK_POSITIVE","ANDROID"
"94493","2020-02-18",2,7,8928,24608,4,"WEAK_POSITIVE","ANDROID"
"94494","2020-05-20",5,21,8928,47740,5,"STRONG_POSITIVE","IOS"
"94495","2020-02-20",2,8,8928,24608,4,"WEAK_POSITIVE","ANDROID"
"94496","2020-02-23",2,8,8928,23921,4,"WEAK_POSITIVE","ANDROID"
"94497","2020-01-21",1,3,8928,38851,4,"WEAK_POSITIVE","IOS"
"94498","2020-03-01",3,9,8928,45849,4,"WEAK_POSITIVE","IOS"
"94499","2020-04-27",4,17,8928,29115,4,"WEAK_POSITIVE","IOS"
"94500","2020-03-11",3,11,8928,17303,5,"STRONG_POSITIVE","IOS"
"94501","2020-02-10",2,6,8928,29635,5,"STRONG_POSITIVE","IOS"
"94502","2020-03-14",3,11,8928,17303,5,"STRONG_POSITIVE","IOS"
"94503","2020-01-17",1,3,8929,9983,5,"STRONG_POSITIVE","ANDROID"
"94504","2020-02-02",2,5,8929,48548,5,"STRONG_POSITIVE","ANDROID"
"94505","2020-02-24",2,8,8929,29466,5,"STRONG_POSITIVE","IOS"
"94506","2020-02-24",2,8,8929,31112,5,"STRONG_POSITIVE","ANDROID"
"94507","2020-03-05",3,10,8929,26270,5,"STRONG_POSITIVE","ANDROID"
"94508","2020-01-15",1,3,8929,40830,5,"STRONG_POSITIVE","IOS"
"94509","2020-02-17",2,7,8929,27482,5,"STRONG_POSITIVE","ANDROID"
"94510","2020-02-25",2,8,8929,35878,5,"STRONG_POSITIVE","IOS"
"94511","2020-02-01",2,5,8930,26031,1,"STRONG_NEGATIVE","IOS"
"94512","2020-02-25",2,8,8930,36698,1,"STRONG_NEGATIVE","IOS"
"94513","2020-04-25",4,17,8930,16752,1,"STRONG_NEGATIVE","ANDROID"
"94514","2020-04-19",4,16,8930,16616,4,"WEAK_POSITIVE","IOS"
"94515","2020-03-29",3,13,8930,44948,5,"STRONG_POSITIVE","IOS"
"94516","2020-03-02",3,9,8930,16237,5,"STRONG_POSITIVE","IOS"
"94517","2020-03-05",3,10,8930,31985,5,"STRONG_POSITIVE","IOS"
"94518","2020-04-08",4,15,8930,25774,1,"STRONG_NEGATIVE","ANDROID"
"94519","2020-02-10",2,6,8930,17477,2,"WEAK_NEGATIVE","ANDROID"
"94520","2020-05-02",5,18,8930,25165,4,"WEAK_POSITIVE","IOS"
"94521","2020-05-23",5,21,8930,22553,1,"STRONG_NEGATIVE","ANDROID"
"94522","2020-01-18",1,3,8930,35882,5,"STRONG_POSITIVE","IOS"
"94523","2020-01-19",1,3,8930,35069,5,"STRONG_POSITIVE","IOS"
"94524","2020-05-10",5,19,8930,39619,4,"WEAK_POSITIVE","ANDROID"
"94525","2020-03-22",3,12,8930,20941,4,"WEAK_POSITIVE","IOS"
"94526","2020-05-14",5,20,8930,32759,4,"WEAK_POSITIVE","ANDROID"
"94527","2020-01-21",1,3,8930,20210,3,"NEUTRAL","IOS"
"94528","2020-01-12",1,2,8930,48769,3,"NEUTRAL","IOS"
"94529","2020-01-08",1,2,8931,30443,5,"STRONG_POSITIVE","ANDROID"
"94530","2020-02-29",2,9,8931,39319,1,"STRONG_NEGATIVE","IOS"
"94531","2020-03-09",3,10,8931,23990,5,"STRONG_POSITIVE","ANDROID"
"94532","2020-01-09",1,2,8931,46336,4,"WEAK_POSITIVE","ANDROID"
"94533","2020-02-21",2,8,8931,11593,5,"STRONG_POSITIVE","IOS"
"94534","2020-02-19",2,8,8931,21436,5,"STRONG_POSITIVE","IOS"
"94535","2020-05-02",5,18,8931,43576,4,"WEAK_POSITIVE","IOS"
"94536","2020-03-08",3,10,8931,33958,4,"WEAK_POSITIVE","ANDROID"
"94537","2020-01-26",1,4,8931,17328,1,"STRONG_NEGATIVE","IOS"
"94538","2020-01-07",1,1,8931,47103,5,"STRONG_POSITIVE","ANDROID"
"94539","2020-02-03",2,5,8931,23136,2,"WEAK_NEGATIVE","IOS"
"94540","2020-03-14",3,11,8931,19645,5,"STRONG_POSITIVE","IOS"
"94541","2020-01-30",1,5,8931,18500,4,"WEAK_POSITIVE","IOS"
"94542","2020-02-02",2,5,8931,44985,4,"WEAK_POSITIVE","IOS"
"94543","2020-01-01",1,1,8931,11593,5,"STRONG_POSITIVE","IOS"
"94544","2020-01-29",1,5,8931,34816,4,"WEAK_POSITIVE","ANDROID"
"94545","2020-01-05",1,1,8931,47103,5,"STRONG_POSITIVE","ANDROID"
"94546","2020-02-01",2,5,8931,32135,4,"WEAK_POSITIVE","IOS"
"94547","2020-05-06",5,19,8931,41425,5,"STRONG_POSITIVE","IOS"
"94548","2020-01-17",1,3,8931,33209,4,"WEAK_POSITIVE","IOS"
"94549","2020-01-06",1,1,8931,47103,5,"STRONG_POSITIVE","ANDROID"
"94550","2020-04-23",4,17,8932,43335,5,"STRONG_POSITIVE","ANDROID"
"94551","2020-03-29",3,13,8932,43335,4,"WEAK_POSITIVE","ANDROID"
"94552","2020-02-20",2,8,8932,15839,5,"STRONG_POSITIVE","IOS"
"94553","2020-03-16",3,11,8932,44646,4,"WEAK_POSITIVE","ANDROID"
"94554","2020-03-03",3,9,8932,21001,5,"STRONG_POSITIVE","IOS"
"94555","2020-03-31",3,13,8932,16132,5,"STRONG_POSITIVE","ANDROID"
"94556","2020-02-23",2,8,8932,29490,5,"STRONG_POSITIVE","ANDROID"
"94557","2020-03-13",3,11,8932,44646,4,"WEAK_POSITIVE","ANDROID"
"94558","2020-03-08",3,10,8932,22646,5,"STRONG_POSITIVE","IOS"
"94559","2020-03-02",3,9,8932,15573,5,"STRONG_POSITIVE","IOS"
"94560","2020-02-29",2,9,8932,15839,4,"WEAK_POSITIVE","IOS"
"94561","2020-03-13",3,11,8932,16513,5,"STRONG_POSITIVE","ANDROID"
"94562","2020-03-17",3,11,8932,32702,5,"STRONG_POSITIVE","ANDROID"
"94563","2020-03-27",3,13,8932,43335,5,"STRONG_POSITIVE","ANDROID"
"94564","2020-02-03",2,5,8932,44869,5,"STRONG_POSITIVE","IOS"
"94565","2020-02-21",2,8,8932,17268,5,"STRONG_POSITIVE","ANDROID"
"94566","2020-02-21",2,8,8932,15839,5,"STRONG_POSITIVE","IOS"
"94567","2020-03-27",3,13,8932,43335,5,"STRONG_POSITIVE","ANDROID"
"94568","2020-04-09",4,15,8932,43335,5,"STRONG_POSITIVE","ANDROID"
"94569","2020-03-16",3,11,8932,43335,4,"WEAK_POSITIVE","ANDROID"
"94570","2020-04-04",4,14,8932,34074,5,"STRONG_POSITIVE","ANDROID"
"94571","2020-04-06",4,14,8932,43335,5,"STRONG_POSITIVE","ANDROID"
"94572","2020-02-02",2,5,8932,23519,2,"WEAK_NEGATIVE","ANDROID"
"94573","2020-03-08",3,10,8932,29490,5,"STRONG_POSITIVE","ANDROID"
"94574","2020-03-30",3,13,8932,14693,5,"STRONG_POSITIVE","ANDROID"
"94575","2020-04-29",4,18,8932,31112,2,"WEAK_NEGATIVE","ANDROID"
"94576","2020-04-29",4,18,8932,16132,5,"STRONG_POSITIVE","ANDROID"
"94577","2020-02-21",2,8,8932,35406,5,"STRONG_POSITIVE","ANDROID"
"94578","2020-04-28",4,17,8932,38945,5,"STRONG_POSITIVE","ANDROID"
"94579","2020-02-29",2,9,8932,31309,4,"WEAK_POSITIVE","IOS"
"94580","2020-04-22",4,17,8932,43335,5,"STRONG_POSITIVE","ANDROID"
"94581","2020-03-12",3,11,8932,25587,4,"WEAK_POSITIVE","IOS"
"94582","2020-03-12",3,11,8932,16513,5,"STRONG_POSITIVE","ANDROID"
"94583","2020-02-23",2,8,8932,40113,5,"STRONG_POSITIVE","IOS"
"94584","2020-02-25",2,8,8932,15839,5,"STRONG_POSITIVE","IOS"
"94585","2020-02-27",2,9,8932,17484,5,"STRONG_POSITIVE","ANDROID"
"94586","2020-04-25",4,17,8932,43335,5,"STRONG_POSITIVE","ANDROID"
"94587","2020-03-28",3,13,8932,43335,5,"STRONG_POSITIVE","ANDROID"
"94588","2020-04-07",4,14,8932,43335,5,"STRONG_POSITIVE","ANDROID"
"94589","2020-02-24",2,8,8932,20937,2,"WEAK_NEGATIVE","ANDROID"
"94590","2020-04-28",4,17,8932,43335,5,"STRONG_POSITIVE","ANDROID"
"94591","2020-02-10",2,6,8933,25581,4,"WEAK_POSITIVE","ANDROID"
"94592","2020-01-05",1,1,8934,9524,5,"STRONG_POSITIVE","IOS"
"94593","2020-01-15",1,3,8934,44145,4,"WEAK_POSITIVE","IOS"
"94594","2020-04-02",4,14,8934,17696,1,"STRONG_NEGATIVE","ANDROID"
"94595","2020-01-14",1,2,8934,38139,5,"STRONG_POSITIVE","IOS"
"94596","2020-01-10",1,2,8934,32655,5,"STRONG_POSITIVE","IOS"
"94597","2020-02-22",2,8,8934,15735,3,"NEUTRAL","IOS"
"94598","2020-01-07",1,1,8934,7295,4,"WEAK_POSITIVE","IOS"
"94599","2020-02-07",2,6,8934,47698,4,"WEAK_POSITIVE","IOS"
"94600","2020-01-16",1,3,8934,32655,5,"STRONG_POSITIVE","IOS"
"94601","2020-01-05",1,1,8934,48563,5,"STRONG_POSITIVE","IOS"
"94602","2020-02-05",2,6,8934,16263,5,"STRONG_POSITIVE","ANDROID"
"94603","2020-01-26",1,4,8936,14553,4,"WEAK_POSITIVE","IOS"
"94604","2020-01-11",1,2,8936,43653,2,"WEAK_NEGATIVE","ANDROID"
"94605","2020-01-25",1,4,8936,32668,5,"STRONG_POSITIVE","ANDROID"
"94606","2020-03-18",3,12,8936,32605,4,"WEAK_POSITIVE","ANDROID"
"94607","2020-01-22",1,4,8936,32525,5,"STRONG_POSITIVE","ANDROID"
"94608","2020-04-09",4,15,8936,36417,4,"WEAK_POSITIVE","IOS"
"94609","2020-03-13",3,11,8936,20132,5,"STRONG_POSITIVE","IOS"
"94610","2020-01-11",1,2,8936,25097,5,"STRONG_POSITIVE","IOS"
"94611","2020-03-09",3,10,8936,43341,4,"WEAK_POSITIVE","IOS"
"94612","2020-02-02",2,5,8936,18842,5,"STRONG_POSITIVE","ANDROID"
"94613","2020-01-01",1,1,8936,19663,5,"STRONG_POSITIVE","ANDROID"
"94614","2020-03-14",3,11,8936,32605,2,"WEAK_NEGATIVE","ANDROID"
"94615","2020-01-28",1,4,8936,19563,5,"STRONG_POSITIVE","ANDROID"
"94616","2020-01-17",1,3,8936,15332,5,"STRONG_POSITIVE","ANDROID"
"94617","2020-01-05",1,1,8936,24627,5,"STRONG_POSITIVE","ANDROID"
"94618","2020-03-20",3,12,8936,32605,4,"WEAK_POSITIVE","ANDROID"
"94619","2020-03-03",3,9,8936,29529,5,"STRONG_POSITIVE","ANDROID"
"94620","2020-03-14",3,11,8936,32605,2,"WEAK_NEGATIVE","ANDROID"
"94621","2020-03-14",3,11,8936,32605,4,"WEAK_POSITIVE","ANDROID"
"94622","2020-01-09",1,2,8936,31282,5,"STRONG_POSITIVE","ANDROID"
"94623","2020-01-06",1,1,8936,40033,5,"STRONG_POSITIVE","ANDROID"
"94624","2020-05-26",5,21,8937,8326,5,"STRONG_POSITIVE","IOS"
"94625","2020-05-15",5,20,8937,46352,3,"NEUTRAL","IOS"
"94626","2020-05-10",5,19,8937,46454,4,"WEAK_POSITIVE","IOS"
"94627","2020-05-27",5,22,8937,47241,5,"STRONG_POSITIVE","ANDROID"
"94628","2020-05-17",5,20,8937,1750,4,"WEAK_POSITIVE","IOS"
"94629","2020-04-28",4,17,8937,21214,5,"STRONG_POSITIVE","IOS"
"94630","2020-03-21",3,12,8937,45466,5,"STRONG_POSITIVE","IOS"
"94631","2020-03-14",3,11,8937,8146,4,"WEAK_POSITIVE","IOS"
"94632","2020-03-08",3,10,8937,39457,5,"STRONG_POSITIVE","IOS"
"94633","2020-02-24",2,8,8937,44762,5,"STRONG_POSITIVE","ANDROID"
"94634","2020-05-06",5,19,8937,44397,2,"WEAK_NEGATIVE","IOS"
"94635","2020-03-10",3,10,8937,18722,3,"NEUTRAL","IOS"
"94636","2020-05-10",5,19,8937,31029,5,"STRONG_POSITIVE","ANDROID"
"94637","2020-05-29",5,22,8937,40960,3,"NEUTRAL","IOS"
"94638","2020-02-23",2,8,8937,5907,5,"STRONG_POSITIVE","IOS"
"94639","2020-04-30",4,18,8937,30192,5,"STRONG_POSITIVE","IOS"
"94640","2020-02-16",2,7,8938,33245,5,"STRONG_POSITIVE","ANDROID"
"94641","2020-01-09",1,2,8938,31201,5,"STRONG_POSITIVE","IOS"
"94642","2020-01-21",1,3,8938,28799,5,"STRONG_POSITIVE","ANDROID"
"94643","2020-01-11",1,2,8938,18506,5,"STRONG_POSITIVE","IOS"
"94644","2020-01-13",1,2,8938,42304,5,"STRONG_POSITIVE","IOS"
"94645","2020-02-29",2,9,8938,32924,5,"STRONG_POSITIVE","IOS"
"94646","2020-03-05",3,10,8938,26948,5,"STRONG_POSITIVE","IOS"
"94647","2020-03-02",3,9,8938,43189,2,"WEAK_NEGATIVE","IOS"
"94648","2020-02-05",2,6,8938,42532,1,"STRONG_NEGATIVE","IOS"
"94649","2020-02-19",2,8,8938,34916,5,"STRONG_POSITIVE","IOS"
"94650","2020-02-16",2,7,8938,6198,5,"STRONG_POSITIVE","ANDROID"
"94651","2020-01-29",1,5,8938,47385,5,"STRONG_POSITIVE","IOS"
"94652","2020-02-02",2,5,8938,48191,5,"STRONG_POSITIVE","IOS"
"94653","2020-01-29",1,5,8938,47385,5,"STRONG_POSITIVE","IOS"
"94654","2020-03-15",3,11,8939,21254,5,"STRONG_POSITIVE","IOS"
"94655","2020-03-18",3,12,8939,45242,5,"STRONG_POSITIVE","IOS"
"94656","2020-04-20",4,16,8940,29799,5,"STRONG_POSITIVE","IOS"
"94657","2020-02-15",2,7,8940,26043,5,"STRONG_POSITIVE","ANDROID"
"94658","2020-03-21",3,12,8940,48502,5,"STRONG_POSITIVE","ANDROID"
"94659","2020-02-07",2,6,8940,48502,5,"STRONG_POSITIVE","ANDROID"
"94660","2020-03-18",3,12,8940,48502,5,"STRONG_POSITIVE","ANDROID"
"94661","2020-01-02",1,1,8940,37784,5,"STRONG_POSITIVE","IOS"
"94662","2020-01-21",1,3,8940,27453,5,"STRONG_POSITIVE","ANDROID"
"94663","2020-02-04",2,5,8940,38612,4,"WEAK_POSITIVE","IOS"
"94664","2020-03-07",3,10,8940,26043,5,"STRONG_POSITIVE","ANDROID"
"94665","2020-02-12",2,7,8940,48502,5,"STRONG_POSITIVE","ANDROID"
"94666","2020-02-14",2,7,8940,29767,5,"STRONG_POSITIVE","ANDROID"
"94667","2020-01-26",1,4,8940,23795,5,"STRONG_POSITIVE","IOS"
"94668","2020-02-02",2,5,8940,26043,4,"WEAK_POSITIVE","ANDROID"
"94669","2020-04-05",4,14,8940,23758,5,"STRONG_POSITIVE","IOS"
