"user","city","gender","age","asset_year","user_status","earnings","first_trip_m","price_hourly"
4300,"San Diego","MALE",NA,2011,"DELISTED",0,NA,12
4301,"San Francisco","FEMALE",35,2015,"DELISTED",817.688,72,10.86
4302,"Alameda","MALE",NA,2006,"DELISTED",41.76,NA,16
4303,"San Francisco","FEMALE",34,2013,"DELISTED",101.922,45,8.5
4304,"","MALE",37,2007,"DELISTED",0,NA,18
4305,"Oakland","FEMALE",NA,2015,"ACTIVE",0,78,5
4306,"Los Angeles","FEMALE",NA,2018,"ACTIVE",0,80,8.06
4307,"Portland","FEMALE",NA,2011,"DELISTED",0,NA,6
4308,"Chicago","MALE",NA,2013,"SCHEDULING",0,NA,4.57
4309,"San Francisco","MALE",NA,2006,"DELISTED",86.16,NA,8
4310,"San Francisco","MALE",50,2006,"ACTIVE",2147.818,66,7.5
4311,"San Francisco","FEMALE",25,2006,"DELISTED",902.64,52,8
4312,"","FEMALE",NA,2001,"DELISTED",0,NA,6
4313,"San Francisco","MALE",28,2005,"DELISTED",243.54,58,5
4314,"San Francisco","MALE",32,2011,"OFFBOARDING",512.61,45,10
4315,"San Francisco","FEMALE",30,2013,"OFFBOARDING",24.324,80,5.87
4316,"Berkeley","FEMALE",26,2005,"ACTIVE",55.744,84,12
4317,"San Francisco","FEMALE",NA,2017,"ACTIVE",0,78,5
4318,"San Francisco","FEMALE",25,2007,"ACTIVE",2097.582,42,6.58
4319,"Chicago","FEMALE",NA,2011,"SCHEDULING",0,NA,8.27
4320,"Inglewood","FEMALE",NA,2010,"ACTIVE",1359.756,80,4.74
4321,"San Francisco","MALE",43,2009,"OFFBOARDING",685.214,44,6.56
4322,"San Francisco","MALE",NA,2012,"DELISTED",24.224,NA,8.5
4323,"Portland","MALE",47,2012,"DELISTED",204.48,NA,10
4324,"San Francisco","FEMALE",NA,2012,"DELISTED",1746,NA,7.5
4325,"Fremont","MALE",NA,2007,"DELISTED",0,NA,8
4326,"Somerville","FEMALE",NA,2014,"DELISTED",120.226,67,6.04
4327,"San Francisco","FEMALE",29,2003,"DELISTED",19.574,NA,7.5
4328,"Chicago","MALE",NA,2010,"DELISTED",17.164,50,7.5
4329,"San Francisco","FEMALE",31,2015,"DELISTED",12.6,NA,10
4330,"San Francisco","FEMALE",33,2015,"DELISTED",247.2,47,12
4331,"Berkeley","FEMALE",NA,2015,"OFFBOARDING",0,71,5
4332,"San Francisco","MALE",35,2014,"LIMITED",2024.302,70,9.18
4333,"Chicago","MALE",NA,2018,"SCHEDULING",0,NA,4.96
4334,"Los Angeles","MALE",NA,2006,"SCHEDULING",0,NA,4.92
4335,"San Francisco","MALE",26,2011,"DELISTED",1483.788,68,5.5
4336,"Chicago","FEMALE",24,2017,"ACTIVE",912.48,77,8.5
4337,"San Francisco","FEMALE",40,2006,"DELISTED",118.83,53,15
4338,"San Francisco","MALE",34,2008,"DELISTED",360.534,44,5
4339,"San Francisco","FEMALE",NA,2000,"DELISTED",16.8,NA,6
4340,"Santa Clara","MALE",29,1998,"DELISTED",0,NA,10
4341,"Berkeley","FEMALE",36,2014,"DELISTED",14.67,NA,12
4342,"San Francisco","FEMALE",NA,2018,"ACTIVE",0,77,5
4343,"Emeryville","MALE",32,2017,"LIMITED",5134.336,64,10.52
4344,"San Francisco","MALE",29,2002,"DELISTED",322.23,NA,8.5
4345,"Washington","MALE",32,2006,"DELISTED",274.272,41,7.5
4346,"San Francisco","MALE",26,2016,"DELISTED",24.9,77,12.23
4347,"San Francisco","FEMALE",40,2014,"DELISTED",318.174,66,5.92
4348,"San Francisco","FEMALE",37,2016,"ACTIVE",2125.166,63,9.56
4349,"Emeryville","FEMALE",42,2017,"ACTIVE",25.962,83,5.88
4350,"Oakland","FEMALE",32,2015,"OFFBOARDING",113.986,55,6.17
4351,"San Francisco","FEMALE",NA,2016,"DELISTED",827.07,61,5.84
4352,"Portland","FEMALE",NA,2010,"ACTIVE",286.926,79,4.86
4353,"Portland","FEMALE",30,2012,"DELISTED",304.65,41,7.5
4354,"San Francisco","MALE",28,2012,"DELISTED",210.272,58,8.5
4355,"East Orange","MALE",NA,2008,"DELISTED",0,NA,7.5
4356,"Chicago","MALE",27,2008,"DELISTED",628.498,45,9
4357,"San Francisco","MALE",34,2014,"DELISTED",4594.47,42,17
4358,"San Francisco","MALE",24,2015,"DELISTED",358.92,48,12
4359,"San Francisco","FEMALE",36,2016,"ACTIVE",1210.378,62,5.87
4360,"","FEMALE",NA,2011,"DELISTED",0,NA,8
4361,"San Francisco","FEMALE",34,2010,"DELISTED",64.56,49,10
4362,"San Francisco","FEMALE",34,2013,"DELISTED",149.1,54,14
4363,"Aurora","FEMALE",NA,2018,"LAUNCHING",0,NA,12.18
4364,"San Francisco","MALE",NA,2009,"DELISTED",30.526,NA,20
4365,"Chicago","MALE",46,2017,"DELISTED",221.4,66,40
4366,"Chicago","MALE",44,2008,"OFFBOARDING",3162.928,65,14
4367,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
4368,"Chicago","MALE",29,2007,"SCHEDULING",0,NA,4.69
4369,"Washington","FEMALE",NA,2006,"DELISTED",57.75,49,7
4370,"Arlington","FEMALE",24,2017,"DELISTED",179.322,66,7.5
4371,"Long Island City","MALE",41,2012,"DELISTED",0,NA,25
4372,"","MALE",NA,2013,"DELISTED",0,NA,12
4373,"San Francisco","FEMALE",31,2015,"DELISTED",1178.982,64,20
4374,"San Francisco","MALE",34,2015,"DELISTED",123.12,56,12
4375,"San Francisco","FEMALE",NA,2017,"ACTIVE",0,79,5
4376,"San Francisco","MALE",40,2012,"DELISTED",34.77,50,11
4377,"San Francisco","MALE",32,2015,"DELISTED",1462.574,48,8
4378,"Palo Alto","MALE",NA,2018,"SCHEDULING",0,NA,6.39
4379,"Newark","MALE",37,2009,"DELISTED",115.13,61,3.83
4380,"Santa Clara","FEMALE",35,2018,"ACTIVE",16.422,83,14.56
4381,"San Francisco","FEMALE",36,2007,"LIMITED",3317.328,44,6.11
4382,"Fairfax","MALE",NA,2001,"DELISTED",0,NA,10
4383,"Hackensack","FEMALE",36,2016,"LIMITED",0,84,6.17
4384,"","MALE",NA,2004,"DELISTED",0,NA,8
4385,"Portland","MALE",NA,2003,"DELISTED",168.9,NA,7
4386,"Menlo Park","FEMALE",NA,2012,"DELISTED",111.12,NA,8
4387,"Mountain View","MALE",NA,2009,"DELISTED",175.782,74,6.22
4388,"San Francisco","FEMALE",NA,2012,"DELISTED",99.9,NA,7.5
4389,"San Francisco","MALE",32,2013,"DELISTED",374.654,44,7
4390,"Oakland","FEMALE",NA,2015,"LIMITED",0,80,5
4391,"San Francisco","MALE",45,2016,"ACTIVE",713.912,79,5.87
4392,"Campbell","MALE",NA,2013,"DELISTED",428.61,NA,9
4393,"San Francisco","MALE",NA,2009,"DELISTED",333.314,NA,6.5
4394,"Union City","FEMALE",NA,2010,"ACTIVE",0,83,10.63
4395,"San Francisco","FEMALE",NA,2015,"LIMITED",0,80,5
4396,"San Francisco","MALE",30,2008,"DELISTED",2579.2,40,5.92
4397,"San Francisco","MALE",34,2014,"DELISTED",1589.324,54,9.5
4398,"","FEMALE",34,2012,"DELISTED",62.34,59,9
4399,"San Francisco","FEMALE",27,2009,"LIMITED",942.336,75,5.92
4400,"Chicago","FEMALE",28,2010,"ACTIVE",768.762,71,4.69
4401,"San Francisco","MALE",38,2012,"ACTIVE",1183.184,75,6.46
4402,"San Francisco","MALE",35,2017,"DELISTED",1138.2,67,6.64
4403,"San Francisco","MALE",30,2012,"DELISTED",1251.398,58,8.5
4404,"Jersey City","FEMALE",30,2018,"ACTIVE",584.604,75,13.74
4405,"San Francisco","FEMALE",50,2014,"OFFBOARDING",23.94,40,9.75
4406,"San Francisco","MALE",NA,2014,"DELISTED",834.226,66,5
4407,"Washington","MALE",34,2012,"ACTIVE",9878.418,53,7.81
4408,"San Francisco","MALE",28,2012,"DELISTED",127.2,40,60
4409,"","MALE",NA,2013,"DELISTED",208.38,41,3
4410,"Chicago","MALE",36,2013,"DELISTED",40.08,45,8
4411,"San Francisco","FEMALE",35,2015,"DELISTED",564.84,45,33
4412,"San Francisco","MALE",NA,2005,"DELISTED",0,NA,10
4413,"San Francisco","MALE",35,2006,"DELISTED",1548.814,43,10
4414,"Los Angeles","MALE",NA,2017,"ACTIVE",32.974,82,8.67
4415,"Philadelphia","FEMALE",36,2016,"ACTIVE",897.23,79,5.65
4416,"Philadelphia","MALE",32,2010,"ACTIVE",417.42,79,4.72
4417,"San Francisco","MALE",26,2000,"DELISTED",7.5,NA,7.5
4418,"Playa Vista","FEMALE",NA,2017,"ACTIVE",65.846,75,6.45
4419,"San Francisco","FEMALE",43,2005,"DELISTED",597.904,69,5.83
4420,"San Mateo","MALE",51,2013,"SCHEDULING",0,NA,6.5
4421,"La Jolla","FEMALE",NA,2017,"ACTIVE",0,78,5
4422,"San Francisco","MALE",33,2011,"DELISTED",26.88,50,8
4423,"Oakland","MALE",NA,2004,"DELISTED",0,NA,7.5
4424,"Portland","FEMALE",NA,2015,"DELISTED",1.8,NA,10
4425,"Roxbury Crossing","MALE",60,2009,"DELISTED",393.998,67,5.29
4426,"Chicago","MALE",33,2012,"ACTIVE",939.144,78,4.57
4427,"San Francisco","MALE",NA,2004,"DELISTED",3.75,NA,5
4428,"San Lorenzo","FEMALE",25,2009,"ACTIVE",0,80,5.72
4429,"San Francisco","FEMALE",NA,2017,"LIMITED",0,79,5
4430,"Portland","MALE",NA,1996,"DELISTED",46.5,NA,9
4431,"","MALE",NA,2006,"DELISTED",0,NA,12
4432,"Portland","FEMALE",43,2008,"DELISTED",63,NA,6
4433,"","MALE",40,2013,"DELISTED",0,NA,24.5
4434,"Hauppauge","MALE",NA,2005,"DELISTED",0,NA,25
4435,"Canoga Park","FEMALE",NA,2015,"LIMITED",0,79,5
4436,"San Francisco","FEMALE",30,2009,"RESCUING",358.676,75,11
4437,"Somerville","MALE",32,2015,"DELISTED",78.976,67,5.64
4438,"Wheeling","MALE",NA,2008,"DELISTED",0,NA,3.5
4439,"San Francisco","MALE",33,2009,"DELISTED",71.932,51,8.5
4440,"Portland","FEMALE",NA,1998,"DELISTED",31.14,NA,9
4441,"Mill Valley","MALE",NA,2012,"DELISTED",68.7,NA,7.5
4442,"Chicago","MALE",32,2016,"DELISTED",424.406,78,5
4443,"Emeryville","FEMALE",NA,2014,"SCHEDULING",0,NA,10.1
4444,"Chicago","MALE",NA,2015,"ACTIVE",372.646,83,7.1
4445,"San Francisco","FEMALE",NA,2001,"DELISTED",181.08,NA,8
4446,"Palo Alto","MALE",NA,2018,"DELISTED",41.15,79,7.09
4447,"Boston","MALE",NA,2011,"RESCUING",490.522,79,4.58
4448,"San Francisco","MALE",34,2013,"DELISTED",51.3,NA,10
4449,"Mountain View","MALE",NA,2001,"DELISTED",171.72,NA,18
4450,"San Francisco","FEMALE",33,2008,"OFFBOARDING",611.82,41,8
4451,"Chicago","MALE",27,2013,"DELISTED",677.222,41,8
4452,"San Francisco","FEMALE",NA,2005,"DELISTED",42.36,NA,9.5
4453,"San Francisco","MALE",29,2009,"DELISTED",2403.27,NA,10
4454,"Portland","MALE",NA,2003,"DELISTED",0,NA,8
4455,"Santa Monica","FEMALE",29,2007,"ACTIVE",84.582,79,4.73
4456,"Portland","FEMALE",NA,2010,"DELISTED",4.41,44,7
4457,"San Francisco","MALE",NA,2014,"DELISTED",38.19,42,15
4458,"San Diego","FEMALE",NA,2015,"SCHEDULING",0,NA,7.58
4459,"Oakland","FEMALE",NA,2012,"DELISTED",0,NA,7.5
4460,"San Francisco","MALE",28,2013,"DELISTED",1789.804,62,5.82
4461,"Oakland","MALE",35,2006,"DELISTED",674.912,49,7
4462,"Chicago","MALE",NA,2015,"SCHEDULING",0,NA,4.69
4463,"Arlington","MALE",24,2007,"DELISTED",83.1,66,10
4464,"San Francisco","MALE",30,2017,"ACTIVE",647.228,81,8.22
4465,"Seattle","MALE",27,2013,"ACTIVE",740.956,76,6.5
4466,"Emeryville","FEMALE",32,2014,"OFFBOARDING",0,47,8
4467,"Jersey City","MALE",31,2008,"ONBOARDING",0,NA,5.67
4468,"San Francisco","FEMALE",34,2013,"ACTIVE",1996.488,58,10
4469,"Arlington","FEMALE",NA,2013,"DELISTED",804.342,72,6.66
4470,"Oakland","MALE",30,2013,"OFFBOARDING",52.636,80,9.94
4471,"San Francisco","MALE",29,2006,"LIMITED",936.722,40,9
4472,"","MALE",NA,2010,"DELISTED",0,NA,8.5
4473,"San Francisco","MALE",NA,2008,"DELISTED",36.974,40,8.5
4474,"San Francisco","MALE",33,2012,"DELISTED",1543.818,65,10.04
4475,"Portland","MALE",41,2008,"RESCUING",2943.11,55,6
4476,"San Francisco","FEMALE",NA,2015,"ONBOARDING",0,NA,7.5
4477,"Portland","FEMALE",NA,1998,"DELISTED",0,NA,7
4478,"Denver","MALE",28,2007,"DELISTED",0,NA,7.5
4479,"Chicago","FEMALE",36,2014,"DELISTED",192.372,66,5.53
4480,"Chicago","MALE",NA,2012,"DELISTED",149.1,NA,10
4481,"Philadelphia","FEMALE",NA,2007,"DELISTED",0,NA,7.5
4482,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
4483,"San Francisco","MALE",45,2015,"DELISTED",866.88,47,12
4484,"San Francisco","MALE",36,2011,"DELISTED",4838.37,43,20
4485,"Washington","FEMALE",46,2010,"ACTIVE",1041.734,69,4.48
4486,"Oakland","FEMALE",NA,2015,"ACTIVE",615.144,79,8.38
4487,"West Hollywood","FEMALE",NA,2018,"ACTIVE",0,83,8.19
4488,"Anaheim","MALE",NA,2000,"DELISTED",0,NA,8
4489,"Chicago","FEMALE",NA,2006,"DELISTED",0,NA,8
4490,"San Francisco","FEMALE",28,2009,"DELISTED",1223.936,61,5.92
4491,"Des Plaines","FEMALE",NA,2018,"ACTIVE",266.24,80,4.57
4492,"San Bruno","MALE",NA,1997,"DELISTED",9.45,NA,7.5
4493,"Chicago","FEMALE",29,2014,"ACTIVE",1608.968,65,4.57
4494,"San Francisco","FEMALE",NA,2017,"ONBOARDING",0,NA,7.5
4495,"Portland","FEMALE",NA,2009,"ACTIVE",1704.85,42,7.5
4496,"Portland","MALE",44,2015,"ACTIVE",177.478,79,9.06
4497,"Washington","FEMALE",26,2013,"DELISTED",38.476,68,7.5
4498,"San Francisco","MALE",55,2012,"OFFBOARDING",182.4,48,8
4499,"San Francisco","FEMALE",44,2009,"DELISTED",103.26,43,9
4500,"Alameda","MALE",NA,2018,"DELISTED",169.486,77,7.67
4501,"San Francisco","FEMALE",NA,2015,"ONBOARDING",0,NA,7.5
4502,"Oakland","MALE",42,2003,"DELISTED",1686.476,55,7.75
4503,"Mountain View","MALE",NA,2012,"DELISTED",83.58,NA,20
4504,"Berkeley","FEMALE",32,2015,"ACTIVE",72.51,84,8.61
4505,"San Francisco","FEMALE",NA,2017,"ACTIVE",0,78,5
4506,"Portland","MALE",NA,2002,"DELISTED",7.2,NA,7
4507,"Somerville","FEMALE",29,2012,"DELISTED",251.996,66,5.9
4508,"New York","FEMALE",NA,2005,"DELISTED",0,NA,8.5
4509,"Portland","MALE",NA,2006,"ONBOARDING",0,NA,4.65
4510,"Oakland","FEMALE",26,2005,"DELISTED",72.12,NA,25
4511,"Chicago","FEMALE",31,2007,"ACTIVE",687.114,69,4.57
4512,"Washington","MALE",NA,2015,"ACTIVE",72.322,79,5.56
4513,"San Francisco","MALE",NA,2011,"DELISTED",0,77,6.33
4514,"Jersey City","MALE",NA,2017,"RESCUING",70.42,62,11.99
4515,"San Francisco","MALE",NA,2015,"DELISTED",2523.538,40,6.06
4516,"San Francisco","MALE",30,2016,"LIMITED",422.526,67,6.78
4517,"San Francisco","FEMALE",45,2013,"ACTIVE",0,58,6.92
4518,"San Francisco","MALE",32,2008,"DELISTED",383.49,40,12
4519,"Fremont","MALE",NA,2004,"DELISTED",14.4,NA,8
4520,"San Francisco","MALE",35,2010,"ONBOARDING",0,NA,7.01
4521,"Seattle","FEMALE",NA,2010,"ACTIVE",6.84,83,5.07
4522,"","MALE",NA,2003,"DELISTED",0,NA,6
4523,"San Francisco","MALE",NA,2014,"DELISTED",53.76,42,14
4524,"Chicago","FEMALE",33,2015,"DELISTED",46.688,70,4.47
4525,"San Francisco","MALE",41,2013,"DELISTED",1129.912,54,8.5
4526,"Washington","MALE",28,2009,"ONBOARDING",0,NA,4.48
4527,"Berkeley","MALE",NA,2011,"ACTIVE",728.146,78,5.7
4528,"Chicago","MALE",28,2013,"LIMITED",1660.32,42,8
4529,"San Francisco","FEMALE",NA,2016,"ONBOARDING",0,NA,7.5
4530,"Daly City","FEMALE",NA,2013,"DELISTED",19.2,NA,10
4531,"Chicago","MALE",32,2012,"DELISTED",182.068,44,8.5
4532,"San Francisco","MALE",42,2007,"DELISTED",36.226,NA,7.5
4533,"Somerville","MALE",NA,2012,"DELISTED",205.584,72,6.71
4534,"San Francisco","FEMALE",31,2001,"DELISTED",42,NA,7
4535,"Chicago","MALE",NA,2015,"SCHEDULING",0,NA,6
4536,"San Francisco","MALE",NA,2014,"DELISTED",302.786,79,10.17
4537,"San Francisco","MALE",NA,2009,"DELISTED",131.64,80,6.74
4538,"Daly City","FEMALE",NA,2013,"DELISTED",0,NA,7
4539,"San Francisco","FEMALE",NA,2018,"ACTIVE",0,79,5
4540,"Chicago","MALE",30,2012,"DELISTED",1804.444,44,6.5
4541,"Washington","MALE",NA,2002,"DELISTED",0,NA,8
4542,"Los Angeles","FEMALE",NA,2015,"ACTIVE",0,81,5
4543,"Chicago","MALE",34,2010,"DELISTED",179.772,41,8.5
4544,"Emeryville","FEMALE",NA,2008,"ACTIVE",568.236,78,7.97
4545,"Washington","MALE",NA,2014,"RESCUING",524.208,74,4.69
4546,"","FEMALE",NA,2001,"DELISTED",0,NA,8
4547,"","MALE",NA,2012,"DELISTED",0,NA,10
4548,"San Francisco","MALE",47,2005,"DELISTED",1381.68,45,5
4549,"","MALE",NA,2013,"DELISTED",0,NA,9
4550,"San Francisco","MALE",34,2014,"DELISTED",0,NA,8.5
4551,"Chicago","FEMALE",22,2014,"ACTIVE",36.99,84,5.56
4552,"Chicago","MALE",NA,2013,"SCHEDULING",0,NA,5.25
4553,"San Francisco","MALE",NA,1998,"DELISTED",0,NA,8.5
4554,"Lake Oswego","MALE",NA,2010,"DELISTED",19.68,NA,9
4555,"Portland","MALE",NA,2003,"DELISTED",5.79,NA,9
4556,"San Francisco","FEMALE",NA,2016,"LIMITED",8.556,77,7.54
4557,"San Francisco","FEMALE",30,2007,"SCHEDULING",0,NA,5.87
4558,"Glendale Heights","FEMALE",NA,2004,"DELISTED",0,NA,8
4559,"San Francisco","FEMALE",37,2013,"ACTIVE",684.89,75,8.87
4560,"Oakland","FEMALE",NA,2011,"OFFBOARDING",24.9,42,10
4561,"San Francisco","MALE",55,2012,"DELISTED",418.932,53,60
4562,"San Francisco","MALE",NA,2009,"DELISTED",48.888,71,5.93
4563,"San Francisco","MALE",29,2013,"DELISTED",1685.374,NA,8.5
4564,"San Francisco","FEMALE",25,2006,"ONBOARDING",0,NA,5.87
4565,"San Francisco","MALE",31,2007,"DELISTED",1241.974,45,10
4566,"San Francisco","FEMALE",36,2013,"DELISTED",835.874,41,10
4567,"Jersey City","MALE",NA,2014,"SCHEDULING",0,NA,5.24
4568,"East Elmhurst","MALE",NA,2010,"DELISTED",0,NA,21.5
4569,"Berkeley","FEMALE",NA,2016,"ACTIVE",0,80,5
4570,"San Francisco","MALE",NA,2005,"DELISTED",0,NA,10
4571,"","MALE",39,2009,"DELISTED",0,NA,14
4572,"San Francisco","FEMALE",38,2007,"DELISTED",62.91,41,9
4573,"San Francisco","FEMALE",NA,2012,"DELISTED",14.4,NA,7.5
4574,"San Francisco","MALE",38,2005,"DELISTED",227.608,40,7.75
4575,"Washington","FEMALE",25,2013,"OFFBOARDING",159.328,59,9
4576,"Washington","MALE",NA,2012,"LIMITED",0,79,5.29
4577,"Cambridge","MALE",NA,2006,"DELISTED",0,NA,8
4578,"Chicago","MALE",41,2010,"DELISTED",463.056,78,4.74
4579,"San Francisco","MALE",33,2007,"DELISTED",657.494,NA,12
4580,"Chicago","MALE",25,2014,"OFFBOARDING",286.14,44,7
4581,"San Francisco","MALE",37,2014,"DELISTED",59.612,40,8.5
4582,"","FEMALE",NA,2007,"DELISTED",0,NA,9
4583,"Portland","FEMALE",35,2009,"DELISTED",1803.794,43,6.5
4584,"San Francisco","MALE",NA,2010,"DELISTED",19.666,NA,14
4585,"San Francisco","MALE",26,2006,"DELISTED",15.36,NA,8
4586,"Arlington","MALE",36,2012,"RESCUING",93.602,50,7.5
4587,"","FEMALE",NA,2009,"DELISTED",0,NA,7.5
4588,"San Francisco","FEMALE",NA,2016,"ONBOARDING",0,NA,7.5
4589,"Emeryville","MALE",NA,2009,"DELISTED",268.08,NA,8
4590,"Washington","FEMALE",35,2012,"ACTIVE",1363.838,65,4.48
4591,"","MALE",NA,2001,"DELISTED",0,NA,10
4592,"","FEMALE",NA,2008,"DELISTED",9.84,NA,8
4593,"Washington","MALE",36,2012,"DELISTED",1104.584,50,8
4594,"Brookline","MALE",38,2014,"DELISTED",25.332,71,6.05
4595,"San Francisco","FEMALE",33,2010,"DELISTED",3153.972,42,10
4596,"","MALE",NA,1997,"DELISTED",0,NA,5.5
4597,"San Francisco","FEMALE",43,2018,"ACTIVE",2217.29,80,9.52
4598,"Los Angeles","MALE",NA,2001,"DELISTED",0,NA,15
4599,"Portland","FEMALE",32,2006,"DELISTED",160.95,42,8.5
4600,"Oakland","FEMALE",34,2008,"ACTIVE",1136.752,64,5.67
4601,"San Francisco","FEMALE",37,2010,"DELISTED",156.66,56,19
4602,"","MALE",NA,2008,"DELISTED",0,NA,7.5
4603,"Chicago","FEMALE",46,2011,"ACTIVE",1282.47,72,4.69
4604,"San Francisco","MALE",33,2013,"DELISTED",376.35,40,8
4605,"Jersey City","MALE",54,2018,"ACTIVE",1189.334,81,14.32
4606,"San Francisco","FEMALE",35,2012,"DELISTED",1387.362,43,8.5
4607,"San Francisco","FEMALE",NA,2018,"LAUNCHING",0,NA,7.5
4608,"San Francisco","FEMALE",NA,2016,"ONBOARDING",0,NA,7.5
4609,"San Francisco","MALE",22,2016,"DELISTED",677.79,54,8.5
4610,"","MALE",NA,2007,"DELISTED",0,NA,25
4611,"Portland","MALE",46,2011,"ACTIVE",937.39,76,5.9
4612,"Los Angeles","FEMALE",NA,2017,"ACTIVE",0,81,5
4613,"San Francisco","MALE",NA,2012,"OFFBOARDING",305.578,74,7.72
4614,"New Haven","MALE",NA,2004,"DELISTED",0,NA,8.5
4615,"San Francisco","MALE",26,2008,"DELISTED",1748.366,48,5
4616,"San Francisco","FEMALE",NA,1997,"DELISTED",43.32,NA,24.5
4617,"","MALE",NA,2013,"DELISTED",0,NA,5
4618,"San Francisco","FEMALE",29,2014,"DELISTED",1537.822,41,7
4619,"Hillsboro","FEMALE",NA,2011,"DELISTED",270.6,NA,6
4620,"West Haven","MALE",NA,2009,"DELISTED",0,NA,9.5
4621,"San Francisco","FEMALE",33,2003,"DELISTED",456.848,NA,7.5
4622,"San Francisco","MALE",41,2006,"DELISTED",392.694,53,8.5
4623,"Emeryville","MALE",45,2004,"DELISTED",559.2,NA,8
4624,"San Francisco","FEMALE",NA,2018,"ACTIVE",0,79,5
4625,"San Francisco","FEMALE",44,2012,"ACTIVE",3363.21,57,8
4626,"San Francisco","MALE",NA,2013,"SCHEDULING",0,NA,11.83
4627,"","MALE",NA,2008,"DELISTED",0,NA,20
4628,"San Francisco","FEMALE",27,2009,"DELISTED",230.37,51,7
4629,"Oakland","FEMALE",NA,2007,"DELISTED",104.4,NA,25
4630,"San Jose","FEMALE",NA,2006,"DELISTED",3,NA,25
4631,"San Francisco","FEMALE",32,2012,"ACTIVE",305.778,77,6.67
4632,"San Francisco","FEMALE",35,2008,"ACTIVE",552.964,67,15
4633,"","FEMALE",NA,2012,"DELISTED",0,NA,9
4634,"Oakland","FEMALE",NA,2015,"DELISTED",0,62,5
4635,"San Francisco","FEMALE",29,2014,"DELISTED",174.506,75,7.6
4636,"Millbrae","MALE",27,2012,"ACTIVE",1687.602,58,4.68
4637,"Washington","MALE",NA,2015,"ACTIVE",270.744,82,5.14
4638,"San Francisco","FEMALE",NA,2018,"ACTIVE",67.8,84,19
4639,"Portland","MALE",NA,2005,"DELISTED",915.36,NA,7.5
4640,"Brighton","MALE",NA,2017,"DELISTED",0,67,8.07
4641,"Forest Hills","FEMALE",NA,2008,"DELISTED",0,NA,9.5
4642,"Philadelphia","FEMALE",NA,2018,"ACTIVE",0,84,5
4643,"San Francisco","MALE",45,2015,"ACTIVE",1417.236,64,5
4644,"San Francisco","MALE",28,2013,"DELISTED",1921.598,60,5.85
4645,"San Francisco","FEMALE",NA,2009,"DELISTED",0,NA,16
4646,"San Francisco","FEMALE",NA,2015,"LIMITED",0,71,5
4647,"San Francisco","MALE",20,2003,"DELISTED",129.03,NA,25
4648,"Palo Alto","FEMALE",NA,2012,"DELISTED",0,NA,11.5
4649,"Emeryville","MALE",NA,2013,"DELISTED",78.3,41,10
4650,"Los Angeles","MALE",29,2014,"ACTIVE",17.958,82,8.59
4651,"San Francisco","FEMALE",45,2015,"ACTIVE",0,58,7.22
4652,"Los Angeles","MALE",NA,2009,"DELISTED",6.892,74,6.46
4653,"Philadelphia","MALE",NA,2010,"SCHEDULING",0,NA,4.72
4654,"San Francisco","FEMALE",24,2017,"DELISTED",158.712,72,15
4655,"San Francisco","FEMALE",31,2013,"DELISTED",926.374,48,5
4656,"San Francisco","FEMALE",NA,2009,"DELISTED",64.5,NA,10
4657,"San Francisco","MALE",32,2016,"DELISTED",326.1,55,15
4658,"","MALE",NA,2010,"DELISTED",0,NA,12
4659,"San Francisco","MALE",27,2013,"DELISTED",1928.684,41,11
4660,"San Leandro","FEMALE",30,2016,"RESCUING",103.906,79,6.81
4661,"Huntington Beach","MALE",NA,1997,"DELISTED",1.14,NA,9.5
4662,"","FEMALE",NA,2002,"DELISTED",0,NA,7.5
4663,"San Francisco","MALE",45,2015,"ACTIVE",537.37,71,5.87
4664,"Wilsonville","MALE",36,2013,"DELISTED",0,NA,10
4665,"San Francisco","FEMALE",47,2012,"ACTIVE",1981.406,52,5
4666,"San Francisco","MALE",33,2009,"DELISTED",696.836,72,6.77
4667,"Brooklyn","FEMALE",NA,2011,"DELISTED",0,NA,9
4668,"San Francisco","MALE",32,2014,"DELISTED",34.544,40,9.75
4669,"","MALE",NA,2007,"DELISTED",0,NA,25
4670,"San Francisco","FEMALE",NA,2015,"ONBOARDING",0,NA,7.5
4671,"","MALE",NA,2006,"DELISTED",0,NA,25
4672,"San Francisco","MALE",39,2014,"DELISTED",251.52,53,12
4673,"Berkeley","FEMALE",NA,2018,"ACTIVE",0,78,5
4674,"Los Angeles","FEMALE",39,2009,"ACTIVE",43.638,80,4.74
4675,"Washington","MALE",NA,2018,"ACTIVE",655.584,80,8.81
4676,"","MALE",NA,2012,"DELISTED",0,NA,15
4677,"Chicago","MALE",NA,1999,"DELISTED",0,NA,7
4678,"South San Francisco","MALE",32,2017,"ACTIVE",545.152,74,10
4679,"Chicago","MALE",28,2010,"LIMITED",979.92,67,8
4680,"San Francisco","MALE",28,2014,"ACTIVE",5023.376,52,5.82
4681,"San Francisco","MALE",NA,2014,"OFFBOARDING",1400.34,41,10
4682,"San Francisco","FEMALE",35,2007,"DELISTED",524.7,NA,6
4683,"Washington","MALE",NA,2014,"DELISTED",273.222,70,4.41
4684,"Portland","MALE",31,2015,"LIMITED",326.636,80,5.99
4685,"Chicago","MALE",33,2015,"ACTIVE",417.958,82,4.69
